제품명A,성분명A
트라돔주50밀리그램,tramadolhydrochloride
라마돌주사,tramadolhydrochloride
휴텍스트라마돌주,tramadolhydrochloride
넥스팜염산트라마돌주,tramadolhydrochloride
라펙신엑스알서방캡슐75밀리그람,venlafaxinehydrochloride
디프렉사서방캡슐75밀리그람,venlafaxinehydrochloride
슬랜더에스알서방캡슐75밀리그람,venlafaxinehydrochloride
비바팍신서방캡슐75밀리그램,venlafaxinehydrochloride
이팍신서방캡슐75밀리그램,venlafaxinehydrochloride
라팍신서방캡슐75밀리그람,venlafaxinehydrochloride
대웅벤라팍신서방캡슐,venlafaxinehydrochloride
잘프로정,zaltoprofen
미가텍정,caffeineanhydrous
미가텍정,ergotaminetartrate
코즈비시럽,pseudoephedrinehydrochloride
코즈비시럽,triprolidinehydrochloride
리노에스시럽,pseudoephedrinehydrochloride
리노에스시럽,triprolidinehydrochloride
비컴쿨캡슐,pseudoephedrinehydrochloride
비컴쿨캡슐,triprolidinehydrochloride
노플정,pseudoephedrinehydrochloride
노플정,triprolidinehydrochloride
코드랍정,pseudoephedrinehydrochloride
코드랍정,triprolidinehydrochloride
알비코정,pseudoephedrinehydrochloride
알비코정,triprolidinehydrochloride
코리텍에스정,pseudoephedrinehydrochloride
코리텍에스정,triprolidinehydrochloride
노즈쏙정,pseudoephedrinehydrochloride
노즈쏙정,triprolidinehydrochloride
액티리노정,pseudoephedrinehydrochloride
액티리노정,triprolidinehydrochloride
코캅스정,pseudoephedrinehydrochloride
코캅스정,triprolidinehydrochloride
코스펜정,pseudoephedrinehydrochloride
코스펜정,triprolidinehydrochloride
액티피드정,pseudoephedrinehydrochloride
액티피드정,triprolidinehydrochloride
콜콜코정,pseudoephedrinehydrochloride
콜콜코정,triprolidinehydrochloride
액티프롤정,pseudoephedrinehydrochloride
액티프롤정,triprolidinehydrochloride
엑티리딘정,pseudoephedrinehydrochloride
엑티리딘정,triprolidinehydrochloride
코비정,pseudoephedrinehydrochloride
코비정,triprolidinehydrochloride
리노스탑정,pseudoephedrinehydrochloride
리노스탑정,triprolidinehydrochloride
엑코스정,pseudoephedrinehydrochloride
엑코스정,triprolidinehydrochloride
에페트란정,pseudoephedrinehydrochloride
에페트란정,triprolidinehydrochloride
액티페린정,pseudoephedrinehydrochloride
액티페린정,triprolidinehydrochloride
가네카정,pseudoephedrinehydrochloride
가네카정,triprolidinehydrochloride
코나본정,pseudoephedrinehydrochloride
코나본정,triprolidinehydrochloride
액토판정,pseudoephedrinehydrochloride
액토판정,triprolidinehydrochloride
액소도스정,pseudoephedrinehydrochloride
액소도스정,triprolidinehydrochloride
트리페린정,pseudoephedrinehydrochloride
트리페린정,triprolidinehydrochloride
코다나정,pseudoephedrinehydrochloride
코다나정,triprolidinehydrochloride
코비노정,pseudoephedrinehydrochloride
코비노정,triprolidinehydrochloride
러지피드정,pseudoephedrinehydrochloride
러지피드정,triprolidinehydrochloride
에로딘정,pseudoephedrinehydrochloride
에로딘정,triprolidinehydrochloride
이미펨주250밀리그람,cilastatinsodium
이미펨주250밀리그람,imipenemhydrate
스타페넴주250밀리그람,cilastatinsodium
스타페넴주250밀리그람,imipenemhydrate
실라페넴250밀리그람,cilastatinsodium
실라페넴250밀리그람,imipenemhydrate
유니페넴주250밀리그람,cilastatinsodium
유니페넴주250밀리그람,imipenemhydrate
실라신주사250밀리그람,cilastatinsodium
실라신주사250밀리그람,imipenemhydrate
실라스타주사250mg/500mg주사250/500밀리그람,cilastatinsodium
실라스타주사250mg/500mg주사250/500밀리그람,imipenemhydrate
아주이미페넴수화물실라스타틴나트륨주250밀리그램,cilastatinsodium
아주이미페넴수화물실라스타틴나트륨주250밀리그램,imipenemhydrate
티에남주250밀리그램,cilastatinsodium
티에남주250밀리그램,imipenemhydrate
페넴주250mg/500mg,cilastatinsodium
페넴주250mg/500mg,imipenemhydrate
곰페넴주500밀리그램,cilastatinsodium
곰페넴주500밀리그램,imipenemhydrate
이미펨주500밀리그람,cilastatinsodium
이미펨주500밀리그람,imipenemhydrate
케이페넴주500mg,cilastatinsodium
케이페넴주500mg,imipenemhydrate
하이알론주,cilastatinsodium
하이알론주,imipenemhydrate
유니페넴주500밀리그람,cilastatinsodium
유니페넴주500밀리그람,imipenemhydrate
안페남주500밀리그램,cilastatinsodium
안페남주500밀리그램,imipenemhydrate
네오페넴주500mg,cilastatinsodium
네오페넴주500mg,imipenemhydrate
아주이미페넴수화물실라스타틴나트륨주500밀리그램,cilastatinsodium
아주이미페넴수화물실라스타틴나트륨주500밀리그램,imipenemhydrate
경보이미페라주,cilastatinsodium
경보이미페라주,imipenemhydrate
동화세레콕시브캡슐200밀리그램,celecoxib
제포래피드정,lornoxicam
로노켐정,lornoxicam
에이신에스겔,erythromycin
에이틴겔겔,erythromycin
아크네마이신액,erythromycin
에이신에스외용액,erythromycin
파킨펙솔정0.25밀리그램,pramipexoledihydrochloride
파킨펙솔정1밀리그램,pramipexoledihydrochloride
프라미펙스정1밀리그램,pramipexoledihydrochloride
메가벡정400밀리그램,imatinibmesylate
안제메트주사,dolasetronmesilate
부로피온정,bupropionhydrochloride
부프론정,bupropionhydrochloride
휴피온정,bupropionhydrochloride
웰부피온서방정,bupropionhydrochloride
웰트론서방정,bupropionhydrochloride
파리시톨주,paricalcitol
프로비질정100밀리그램,modafinil
제이모다정200밀리그램,modafinil
글리트민정500/2.5밀리그램,glibenclamide
글리트민정500/2.5밀리그램,metforminhydrochloride
메트포미드정500/2.5mg,glibenclamide
메트포미드정500/2.5mg,metforminhydrochloride
메글미드정500/2.5밀리그람,glibenclamide
메글미드정500/2.5밀리그람,metforminhydrochloride
트리벤정500/5mg,glibenclamide
트리벤정500/5mg,metforminhydrochloride
이메반듀오정,glibenclamide
이메반듀오정,metforminhydrochloride
메트포미드정500/5.0mg,glibenclamide
메트포미드정500/5.0mg,metforminhydrochloride
메글미드정500/5밀리그람,glibenclamide
메글미드정500/5밀리그람,metforminhydrochloride
브이펜드정50밀리그람,voriconazole
도비드정,diflunisal
판자임정,metoclopramidehydrochloride
판자임정,pancreatin
슈프라제정,metoclopramidehydrochloride
슈프라제정,pancreatin
글루코반스정250/1.25밀리그람,glibenclamide
글루코반스정250/1.25밀리그람,metforminhydrochloride
듀오브이정5mg/10mg,amlodipinebesylate
듀오브이정5mg/10mg,atorvastatincalcium
아도베정,amlodipinebesylate
아도베정,atorvastatincalcium
카디렉스정5mg/20mg,amlodipinebesylate
카디렉스정5mg/20mg,atorvastatincalcium
카듀라트정5mg/20mg,amlodipinebesylate
카듀라트정5mg/20mg,atorvastatincalcium
듀오브이정5mg/20mg,amlodipinebesylate
듀오브이정5mg/20mg,atorvastatincalcium
아토바디핀정5mg/20mg,amlodipinebesylate
아토바디핀정5mg/20mg,atorvastatincalcium
이미실키트주사250밀리그람,cilastatinsodium
이미실키트주사250밀리그람,imipenemmonohydrate
이미실키트주사250밀리그람,sodiumchloride
글리텍엠정1/250밀리그램,glimepiride
글리텍엠정1/250밀리그램,metforminhydrochloride
화이자에스시탈로프람정10밀리그램,escitalopramoxalate
데이프로정10mg,escitalopramoxalate
화이자에스시탈로프람정20밀리그램,escitalopramoxalate
피엠에스보센탄정62.5밀리그램,bosentanhydrate
메트비정,gliclazide
메트비정,metforminhydrochloride
메포시트정50/1000밀리그램,metforminhydrochloride
메포시트정50/1000밀리그램,sitagliptinphosphatehydrate
스타메트정50/1000mg,metforminhydrochloride
스타메트정50/1000mg,sitagliptinphosphatehydrate
메타린정50/1000mg,metforminhydrochloride
메타린정50/1000mg,sitagliptinphosphatehydrate
글루비아콤비정50/1000mg,metforminhydrochloride
글루비아콤비정50/1000mg,sitagliptinphosphatehydrate
시타포민정50/1000mg,metforminhydrochloride
시타포민정50/1000mg,sitagliptinphosphatehydrate
시타폴민정50/1000밀리그램,metforminhydrochloride
시타폴민정50/1000밀리그램,sitagliptinphosphatehydrate
시타폴민엑스알서방정50/1000밀리그램,metforminhydrochloride
시타폴민엑스알서방정50/1000밀리그램,sitagliptinphosphatehydrate
시타메폴엑스알서방정50/1000밀리그램,metforminhydrochloride
시타메폴엑스알서방정50/1000밀리그램,sitagliptinphosphatehydrate
자누시타플러스정50/1000밀리그램,metforminhydrochloride
자누시타플러스정50/1000밀리그램,sitagliptinphosphatehydrate
스타메진정50/1000밀리그램,metforminhydrochloride
스타메진정50/1000밀리그램,sitagliptinphosphatehydrate
메포시트정50/850밀리그램,metforminhydrochloride
메포시트정50/850밀리그램,sitagliptinphosphatehydrate
스타메트정50/850mg,metforminhydrochloride
스타메트정50/850mg,sitagliptinphosphatehydrate
시타폴민정50/850밀리그램,metforminhydrochloride
시타폴민정50/850밀리그램,sitagliptinphosphatehydrate
자누시타플러스정50/850밀리그램,metforminhydrochloride
자누시타플러스정50/850밀리그램,sitagliptinphosphatehydrate
스타메진정50/850밀리그램,metforminhydrochloride
스타메진정50/850밀리그램,sitagliptinphosphatehydrate
메타린정50/850mg,metforminhydrochloride
메타린정50/850mg,sitagliptinphosphatehydrate
글루비아콤비정50/850mg,metforminhydrochloride
글루비아콤비정50/850mg,sitagliptinphosphatehydrate
시타포민정50/850mg,metforminhydrochloride
시타포민정50/850mg,sitagliptinphosphatehydrate
메포시트정50/500밀리그램,metforminhydrochloride
메포시트정50/500밀리그램,sitagliptinphosphatehydrate
스타메트정50/500mg,metforminhydrochloride
스타메트정50/500mg,sitagliptinphosphatehydrate
시타폴민정50/500밀리그램,metforminhydrochloride
시타폴민정50/500밀리그램,sitagliptinphosphatehydrate
자누시타플러스정50/500밀리그램,metforminhydrochloride
자누시타플러스정50/500밀리그램,sitagliptinphosphatehydrate
스타메진정50/500밀리그램,metforminhydrochloride
스타메진정50/500밀리그램,sitagliptinphosphatehydrate
메타린정50/500mg,metforminhydrochloride
메타린정50/500mg,sitagliptinphosphatehydrate
글루비아콤비정50/500mg,metforminhydrochloride
글루비아콤비정50/500mg,sitagliptinphosphatehydrate
시타포민정50/500mg,metforminhydrochloride
시타포민정50/500mg,sitagliptinphosphatehydrate
시타폴민엑스알서방정50/500밀리그램,metforminhydrochloride
시타폴민엑스알서방정50/500밀리그램,sitagliptinphosphatehydrate
시타메폴엑스알서방정50/500밀리그램,metforminhydrochloride
시타메폴엑스알서방정50/500밀리그램,sitagliptinphosphatehydrate
메토글린정2.5/1000밀리그램,linagliptin
메토글린정2.5/1000밀리그램,metforminhydrochloride
리나톤엠정2.5/1000밀리그램,linagliptin
리나톤엠정2.5/1000밀리그램,metforminhydrochloride
보령리나글립틴듀오정2.5/1000mg,linagliptin
보령리나글립틴듀오정2.5/1000mg,metforminhydrochloride
삼성리나글립틴듀오정2.5/1000밀리그램,linagliptin
삼성리나글립틴듀오정2.5/1000밀리그램,metforminhydrochloride
리나메트정2.5/1000밀리그램,linagliptin
리나메트정2.5/1000밀리그램,metforminhydrochloride
리나글로듀오정2.5/1000밀리그램,linagliptin
리나글로듀오정2.5/1000밀리그램,metforminhydrochloride
글리티나듀오정2.5/1000밀리그램,linagliptin
글리티나듀오정2.5/1000밀리그램,metforminhydrochloride
리나엠정2.5/1000밀리그램,linagliptin
리나엠정2.5/1000밀리그램,metforminhydrochloride
리타메진정2.5/1000밀리그램,linagliptin
리타메진정2.5/1000밀리그램,metforminhydrochloride
유젠타듀오정2.5/850밀리그램,linagliptin
유젠타듀오정2.5/850밀리그램,metforminhydrochloride
유젠타듀오정2.5/500밀리그램,linagliptin
유젠타듀오정2.5/500밀리그램,metforminhydrochloride
트라글린듀오정2.5/1000mg,linagliptin
트라글린듀오정2.5/1000mg,metforminhydrochloride
글리젠타듀오정2.5/1000밀리그램,linagliptin
글리젠타듀오정2.5/1000밀리그램,metforminhydrochloride
메포그립틴듀오정2.5/1000밀리그램,linagliptin
메포그립틴듀오정2.5/1000밀리그램,metforminhydrochloride
리나맥스정2.5/1000밀리그램,linagliptin
리나맥스정2.5/1000밀리그램,metforminhydrochloride
리납틴듀오정2.5/1000밀리그램,linagliptin
리납틴듀오정2.5/1000밀리그램,metforminhydrochloride
메토글린정2.5/850밀리그램,linagliptin
메토글린정2.5/850밀리그램,metforminhydrochloride
보령리나글립틴듀오정2.5/850mg,linagliptin
보령리나글립틴듀오정2.5/850mg,metforminhydrochloride
삼성리나글립틴듀오정2.5/850밀리그램,linagliptin
삼성리나글립틴듀오정2.5/850밀리그램,metforminhydrochloride
리나메트정2.5/850밀리그램,linagliptin
리나메트정2.5/850밀리그램,metforminhydrochloride
글리티나듀오정2.5/850밀리그램,linagliptin
글리티나듀오정2.5/850밀리그램,metforminhydrochloride
리나엠정2.5/850밀리그램,linagliptin
리나엠정2.5/850밀리그램,metforminhydrochloride
리타메진정2.5/850밀리그램,linagliptin
리타메진정2.5/850밀리그램,metforminhydrochloride
트라글린듀오정2.5/850mg,linagliptin
트라글린듀오정2.5/850mg,metforminhydrochloride
글리젠타듀오정2.5/850밀리그램,linagliptin
글리젠타듀오정2.5/850밀리그램,metforminhydrochloride
메포그립틴듀오정2.5/850밀리그램,linagliptin
메포그립틴듀오정2.5/850밀리그램,metforminhydrochloride
리나맥스정2.5/850밀리그램,linagliptin
리나맥스정2.5/850밀리그램,metforminhydrochloride
리납틴듀오정2.5/850밀리그램,linagliptin
리납틴듀오정2.5/850밀리그램,metforminhydrochloride
메토글린정2.5/500밀리그램,linagliptin
메토글린정2.5/500밀리그램,metforminhydrochloride
보령리나글립틴듀오정2.5/500mg,linagliptin
보령리나글립틴듀오정2.5/500mg,metforminhydrochloride
삼성리나글립틴듀오정2.5/500밀리그램,linagliptin
삼성리나글립틴듀오정2.5/500밀리그램,metforminhydrochloride
리나메트정2.5/500밀리그램,linagliptin
리나메트정2.5/500밀리그램,metforminhydrochloride
글리티나듀오정2.5/500밀리그램,linagliptin
글리티나듀오정2.5/500밀리그램,metforminhydrochloride
리나엠정2.5/500밀리그램,linagliptin
리나엠정2.5/500밀리그램,metforminhydrochloride
리타메진정2.5/500밀리그램,linagliptin
리타메진정2.5/500밀리그램,metforminhydrochloride
트라글린듀오정2.5/500mg,linagliptin
트라글린듀오정2.5/500mg,metforminhydrochloride
글리젠타듀오정2.5/500밀리그램,linagliptin
글리젠타듀오정2.5/500밀리그램,metforminhydrochloride
메포그립틴듀오정2.5/500밀리그램,linagliptin
메포그립틴듀오정2.5/500밀리그램,metforminhydrochloride
리나맥스정2.5/500밀리그램,linagliptin
리나맥스정2.5/500밀리그램,metforminhydrochloride
리납틴듀오정2.5/500밀리그램,linagliptin
리납틴듀오정2.5/500밀리그램,metforminhydrochloride
시타폴민엑스알서방정100/1000밀리그램,metforminhydrochloride
시타폴민엑스알서방정100/1000밀리그램,sitagliptinphosphatehydrate
시타메폴엑스알서방정100/1000밀리그램,metforminhydrochloride
시타메폴엑스알서방정100/1000밀리그램,sitagliptinphosphatehydrate
그린노즈시럽,pseudoephedrinehydrochloride
그린노즈시럽,triprolidinehydrochloride
콜쓰리엔시럽,pseudoephedrinehydrochloride
콜쓰리엔시럽,triprolidinehydrochloride
모드코시럽,pseudoephedrinehydrochloride
모드코시럽,triprolidinehydrochloride
잼플노즈슈도에페드린프롤리딘시럽,pseudoephedrinehydrochloride
